"n","b","est_name","psi","lower","upper"
2000,1,"raking",0.0153905313256333,-0.0400449666327911,0.0708260292840577
2000,2,"raking",0.0317851341944677,-0.0224231845266752,0.0859934529156106
2000,3,"raking",0.0326810580551328,-0.0224198867393456,0.0877820028496113
2000,4,"raking",0.0438928558100425,-0.0111432496175755,0.0989289612376606
2000,5,"raking",0.0434738994064114,-0.0114499694548653,0.0983977682676881
2000,6,"raking",0.0289360224176668,-0.0261084814485885,0.0839805262839221
2000,7,"raking",0.0220961385870798,-0.0312302652700933,0.0754225424442529
2000,8,"raking",0.0262175984218117,-0.0275927377250056,0.0800279345686291
2000,9,"raking",0.058030142512575,0.00453308319016128,0.111527201834989
2000,10,"raking",0.0493730131168513,-0.00693048335107471,0.105676509584777
2000,11,"raking",-0.00238332305213737,-0.0549527085816704,0.0501860624773957
2000,12,"raking",0.0466254348383243,-0.00782779078912176,0.10107866046577
2000,13,"raking",0.0436713295091982,-0.0106101691865056,0.097952828204902
2000,14,"raking",0.0400072492981462,-0.0144455146665723,0.0944600132628647
2000,15,"raking",0.0191009199485144,-0.0364235740445723,0.0746254139416011
2000,16,"raking",0.0535715551803722,-0.00264138101516423,0.109784491375909
2000,17,"raking",0.00544880097741397,-0.0479443726263819,0.0588419745812098
2000,18,"raking",0.0478946582586725,-0.00488508043550066,0.100674396952846
2000,19,"raking",0.0491749584610057,-0.00491426962011157,0.103264186542123
2000,20,"raking",-0.00683961331235201,-0.0618780040337603,0.0481987774090563
2000,21,"raking",0.0478884768555953,-0.00644830748106722,0.102225261192258
2000,22,"raking",0.0641561300921821,0.0116370100740375,0.116675250110327
2000,23,"raking",0.0823404571564046,0.0266385486119703,0.138042365700839
2000,24,"raking",0.0313312141583187,-0.0243122360470892,0.0869746643637266
2000,25,"raking",-0.0163129481319189,-0.0694172072774355,0.0367913110135978
2000,26,"raking",0.0414666056066624,-0.011246021511735,0.0941792327250597
2000,27,"raking",-0.0063429965615332,-0.0596036676591874,0.046917674536121
2000,28,"raking",0.0391602655344435,-0.0156401324375673,0.0939606635064543
2000,29,"raking",0.012133279050617,-0.0418765654794469,0.066143123580681
2000,30,"raking",0.0640245592191488,0.0097484663258533,0.118300652112444
2000,31,"raking",0.0412897638612662,-0.0132465043907066,0.0958260321132391
2000,32,"raking",0.0352050124216074,-0.0193566086125865,0.0897666334558012
2000,33,"raking",0.0226852339128135,-0.0358461049112599,0.081216572736887
2000,34,"raking",0.0476514096938229,-0.00502279983043692,0.100325619218083
2000,35,"raking",0.0236940633681066,-0.0287426768070555,0.0761308035432686
2000,36,"raking",0.00471089548203104,-0.0509334728083178,0.0603552637723799
2000,37,"raking",0.021057590016524,-0.0345463027168714,0.0766614827499195
2000,38,"raking",-0.0051978813064911,-0.0587242024432687,0.0483284398302865
2000,39,"raking",0.0715731260905429,0.0173186570438666,0.125827595137219
2000,40,"raking",-0.00144566336077107,-0.0549605149221019,0.0520691882005598
2000,41,"raking",-0.0390906453894841,-0.0923894500009071,0.0142081592219389
2000,42,"raking",0.0551384973753545,0.00146905461864784,0.108807940132061
2000,43,"raking",0.0324472979673218,-0.0202348495689051,0.0851294455035488
2000,44,"raking",0.0280730793208702,-0.0281280597708119,0.0842742184125524
2000,45,"raking",0.0715775075296483,0.0179953704537538,0.125159644605543
2000,46,"raking",0.014432643726185,-0.0394722189562327,0.0683375064086027
2000,47,"raking",0.032769422038351,-0.0204231290303149,0.0859619731070168
2000,48,"raking",0.0591871317670042,0.00646579466918993,0.111908468864818
2000,49,"raking",0.0527427811732057,-0.00254813952425169,0.108033701870663
2000,50,"raking",-0.00588477954558878,-0.0607924793441514,0.0490229202529738
2000,51,"raking",0.0247960972158788,-0.0303318019613969,0.0799239963931546
2000,52,"raking",0.0229844237371021,-0.0325163832581154,0.0784852307323197
2000,53,"raking",0.0322327667802738,-0.0225576994913005,0.087023233051848
2000,54,"raking",0.0615668999122206,0.00506690948452811,0.118066890339913
2000,55,"raking",-0.000223668142783326,-0.0551167412112378,0.0546694049256711
2000,56,"raking",0.0285626583422767,-0.0274204925372785,0.0845458092218319
