"n","b","est_name","psi","lower","upper"
1000,1,"IPCW-TMLE",0.125587965633304,0.0579806876749248,0.193195243591684
1000,1,"IPCW-TMLE-target-Pi-Q-init",0.133902107866296,0.0661083706663015,0.201695845066291
1000,1,"IPCW-TMLE-target-Pi-Q-star",0.133902107866296,0.0661083706663015,0.201695845066291
1000,2,"IPCW-TMLE",0.1183801821263,0.0445274466581877,0.192232917594412
1000,2,"IPCW-TMLE-target-Pi-Q-init",0.114010808161049,0.0404174018502129,0.187604214471886
1000,2,"IPCW-TMLE-target-Pi-Q-star",0.114010808161049,0.040417401850213,0.187604214471886
1000,3,"IPCW-TMLE",0.149860352412162,0.0837484013050082,0.215972303519316
1000,3,"IPCW-TMLE-target-Pi-Q-init",0.158151546699436,0.0916022341091925,0.22470085928968
1000,3,"IPCW-TMLE-target-Pi-Q-star",0.158151546699436,0.0916022341091925,0.22470085928968
1000,4,"IPCW-TMLE",0.153776776644548,0.0828539405097407,0.224699612779355
1000,4,"IPCW-TMLE-target-Pi-Q-init",0.13073520844994,0.0604090127022733,0.201061404197607
1000,4,"IPCW-TMLE-target-Pi-Q-star",0.130735198135329,0.0604090015033525,0.201061394767306
1000,5,"IPCW-TMLE",0.123786189661196,0.0320671175891353,0.215505261733257
1000,5,"IPCW-TMLE-target-Pi-Q-init",0.111914648419702,0.0221166642782698,0.201712632561135
1000,5,"IPCW-TMLE-target-Pi-Q-star",0.111914648419702,0.0221166642782698,0.201712632561135
1000,6,"IPCW-TMLE",0.123605987315094,0.0444645806123008,0.202747394017888
1000,6,"IPCW-TMLE-target-Pi-Q-init",0.123042793234047,0.0439179146236238,0.202167671844471
1000,6,"IPCW-TMLE-target-Pi-Q-star",0.123042814512968,0.0439179378661887,0.202167691159747
1000,7,"IPCW-TMLE",0.103414803652693,0.0287163606553024,0.178113246650083
1000,7,"IPCW-TMLE-target-Pi-Q-init",0.0719533083397899,-0.00253715471296455,0.146443771392544
1000,7,"IPCW-TMLE-target-Pi-Q-star",0.0719533083397897,-0.00253715471296466,0.146443771392544
1000,8,"IPCW-TMLE",0.105377805629871,0.0400508467868875,0.170704764472854
1000,8,"IPCW-TMLE-target-Pi-Q-init",0.114893097029331,0.0487848941478558,0.181001299910806
1000,8,"IPCW-TMLE-target-Pi-Q-star",0.114893097029331,0.0487848941478558,0.181001299910806
1000,9,"IPCW-TMLE",0.163603042771292,0.0904385664779447,0.23676751906464
1000,9,"IPCW-TMLE-target-Pi-Q-init",0.159916071582135,0.0869385231285651,0.232893620035704
1000,9,"IPCW-TMLE-target-Pi-Q-star",0.159916071582135,0.0869385231285651,0.232893620035704
1000,10,"IPCW-TMLE",0.135649155214211,0.0582694873343056,0.213028823094116
1000,10,"IPCW-TMLE-target-Pi-Q-init",0.139823176160789,0.0619501769696303,0.217696175351948
1000,10,"IPCW-TMLE-target-Pi-Q-star",0.139823176160789,0.0619501769696303,0.217696175351948
1000,11,"IPCW-TMLE",0.117789255506621,0.0545657105511331,0.181012800462109
1000,11,"IPCW-TMLE-target-Pi-Q-init",0.106658531537933,0.043792252829232,0.169524810246634
1000,11,"IPCW-TMLE-target-Pi-Q-star",0.106658531537933,0.043792252829232,0.169524810246634
1000,12,"IPCW-TMLE",0.077397684718857,0.00893920206622187,0.145856167371492
1000,12,"IPCW-TMLE-target-Pi-Q-init",0.120624746087958,0.0465832394244758,0.194666252751441
1000,12,"IPCW-TMLE-target-Pi-Q-star",0.120624746087958,0.0465832394244757,0.194666252751441
1000,13,"IPCW-TMLE",0.0802340721324553,0.00622788340787385,0.154240260857037
1000,13,"IPCW-TMLE-target-Pi-Q-init",0.0897824794841769,0.015387512036398,0.164177446931956
1000,13,"IPCW-TMLE-target-Pi-Q-star",0.0897824794841769,0.015387512036398,0.164177446931956
1000,14,"IPCW-TMLE",0.132137198424523,0.0660057593635646,0.198268637485481
1000,14,"IPCW-TMLE-target-Pi-Q-init",0.0997223683756187,0.0320948204540389,0.167349916297198
1000,14,"IPCW-TMLE-target-Pi-Q-star",0.0997223683756187,0.0320948204540389,0.167349916297198
1000,15,"IPCW-TMLE",0.064608639473978,-0.00850385022700885,0.137721129174965
