"n","b","est_name","psi","lower","upper"
1000,1,"IPCW-TMLE",0.633507262233557,0.174420204516672,1.09259431995044
1000,1,"IPCW-TMLE-target-Pi",0.634297530458412,0.177224886143978,1.09137017477285
1000,1,"IPCW-TMLE-imputation",0.632111419374253,0.175037320577012,1.08918551817149
1000,2,"IPCW-TMLE",0.35287721865139,-0.0943101434437074,0.800064580746487
1000,2,"IPCW-TMLE-target-Pi",0.351143819387141,-0.0975926514851284,0.79988029025941
1000,2,"IPCW-TMLE-imputation",0.355084956496715,-0.0936505213259687,0.803820434319399
1000,3,"IPCW-TMLE",0.331653525740073,-0.0649344252170587,0.728241476697206
1000,3,"IPCW-TMLE-target-Pi",0.330337717797699,-0.061926616522775,0.722602052118172
1000,3,"IPCW-TMLE-imputation",0.326381044380403,-0.0658811960794372,0.718643284840244
1000,4,"IPCW-TMLE",0.228185819412373,-0.124075356997041,0.580446995821787
1000,4,"IPCW-TMLE-target-Pi",0.228851964429429,-0.124185461519894,0.581889390378751
1000,4,"IPCW-TMLE-imputation",0.234351832521675,-0.118688970910415,0.587392635953766
1000,5,"IPCW-TMLE",1.10886603050988,0.677205345514712,1.54052671550504
1000,5,"IPCW-TMLE-target-Pi",1.10206780018842,0.673483861494139,1.5306517388827
1000,5,"IPCW-TMLE-imputation",1.11448756529139,0.685898514997486,1.5430766155853
1000,6,"IPCW-TMLE",0.751478557197597,0.204243537847656,1.29871357654754
1000,6,"IPCW-TMLE-target-Pi",0.746037889365795,0.21137269170214,1.28070308702945
1000,6,"IPCW-TMLE-imputation",0.727363408096248,0.192698553684467,1.26202826250803
1000,7,"IPCW-TMLE",0.316341990135362,-0.231851629321824,0.864535609592549
1000,7,"IPCW-TMLE-target-Pi",0.316759526607513,-0.231840698328538,0.865359751543564
1000,7,"IPCW-TMLE-imputation",0.315797647570611,-0.232802869793546,0.864398164934767
1000,8,"IPCW-TMLE",-0.265480108917048,-0.692217405054542,0.161257187220446
1000,8,"IPCW-TMLE-target-Pi",-0.265902848893924,-0.69158961787607,0.159783920088222
1000,8,"IPCW-TMLE-imputation",-0.263271017885332,-0.688955329441438,0.162413293670773
1000,9,"IPCW-TMLE",0.384943087881704,-0.00999814927744913,0.779884325040857
1000,9,"IPCW-TMLE-target-Pi",0.384164508666955,-0.00666085069679995,0.774989868030709
1000,9,"IPCW-TMLE-imputation",0.3700063652269,-0.0208299930521756,0.760842723505975
1000,10,"IPCW-TMLE",0.269251781733851,-0.253155124983182,0.791658688450884
1000,10,"IPCW-TMLE-target-Pi",0.267882761610638,-0.252427108284279,0.788192631505554
1000,10,"IPCW-TMLE-imputation",0.263483308036835,-0.256825410644901,0.783792026718571
1000,11,"IPCW-TMLE",0.716279770498257,0.267597486596685,1.16496205439983
1000,11,"IPCW-TMLE-target-Pi",0.719654261498302,0.270516375243608,1.168792147753
1000,11,"IPCW-TMLE-imputation",0.713537657856498,0.26439922251231,1.16267609320069
1000,12,"IPCW-TMLE",0.22637148794678,-0.225941614514578,0.678684590408139
1000,12,"IPCW-TMLE-target-Pi",0.226320691601924,-0.223561509741365,0.676202892945213
1000,12,"IPCW-TMLE-imputation",0.222640247647362,-0.227242415475721,0.672522910770444
1000,13,"IPCW-TMLE",0.486572345054446,0.0659256793583621,0.907219010750529
1000,13,"IPCW-TMLE-target-Pi",0.48757347457592,0.0673319420671724,0.907815007084667
1000,13,"IPCW-TMLE-imputation",0.492258311881278,0.0720150409573497,0.912501582805206
1000,14,"IPCW-TMLE",0.0772519641878367,-0.450032270168169,0.604536198543842
1000,14,"IPCW-TMLE-target-Pi",0.0769335426529368,-0.434149262658594,0.588016347964467
1000,14,"IPCW-TMLE-imputation",0.04788479949341,-0.463191063344375,0.558960662331195
1000,15,"IPCW-TMLE",0.287508540722136,-0.243397198775444,0.818414280219717
1000,15,"IPCW-TMLE-target-Pi",0.286243565719776,-0.240669863507116,0.813156994946667
1000,15,"IPCW-TMLE-imputation",0.275272722961938,-0.251645183216687,0.802190629140563
1000,16,"IPCW-TMLE",0.407364039807457,-0.0153085191992718,0.830036598814186
1000,16,"IPCW-TMLE-target-Pi",0.408602878172418,-0.0145514921741784,0.831757248519014
1000,16,"IPCW-TMLE-imputation",0.412555399608222,-0.0106020210270803,0.835712820243524
1000,17,"IPCW-TMLE",0.439873095720171,0.0210952027267938,0.858650988713548
1000,17,"IPCW-TMLE-target-Pi",0.440010675905676,0.0210311238636157,0.858990227947737
1000,17,"IPCW-TMLE-imputation",0.446786749580108,0.0278031971368268,0.865770302023389
1000,18,"IPCW-TMLE",0.38905747747232,-0.205781306035571,0.983896260980211
1000,18,"IPCW-TMLE-target-Pi",0.391752052297293,-0.208853740413552,0.992357845008139
1000,18,"IPCW-TMLE-imputation",0.403397123726552,-0.197221798685895,1.004016046139
1000,19,"IPCW-TMLE",0.371998471178802,-0.0616687576461258,0.805665700003731
1000,19,"IPCW-TMLE-target-Pi",0.374266797590806,-0.060607627538346,0.809141222719958
1000,19,"IPCW-TMLE-imputation",0.373728468201709,-0.0611458443631673,0.808602780766586
1000,20,"IPCW-TMLE",0.70921645958905,0.266312412029667,1.15212050714843
1000,20,"IPCW-TMLE-target-Pi",0.708893224393959,0.270502722535016,1.1472837262529
1000,20,"IPCW-TMLE-imputation",0.71132849736554,0.272938203239357,1.14971879149172
1000,21,"IPCW-TMLE",0.433144992086335,-0.0117440856667966,0.878034069839466
1000,21,"IPCW-TMLE-target-Pi",0.43535371772459,-0.010119885269705,0.880827320718885
