"est","psi","lower","upper","mc_id","n"
"ipcw-tmle-plugin-ver-0",0.0242954253977485,-0.0189644470236337,0.0675552978191307,1,500
"raking",0.0273220894922623,-0.0172622756634084,0.0719064546479329,1,500
"ipcw-tmle",0.0433269044201969,-0.00931170476026324,0.0959655136006571,1,500
"ipcw-tmle-plugin-ver-0",0.0250258998885241,-0.0180315518697579,0.0680833516468062,1,500
"raking",0.026803509939516,-0.0112724678214198,0.0648794877004518,1,500
"ipcw-tmle",-0.0202179425446263,-0.0724500563361221,0.0320141712468696,1,500
"ipcw-tmle-plugin-ver-0",0.00189554119510659,-0.0376135559394289,0.0414046383296421,1,500
"raking",0.00351204570834246,-0.0387242103453848,0.0457483017620697,1,500
"ipcw-tmle",-0.00058792396955705,-0.0413275405337154,0.0401516925946013,1,500
"ipcw-tmle-plugin-ver-0",0.0204625657510884,-0.0164165656070389,0.0573416971092156,1,500
"raking",0.0149395059406309,-0.015932230752865,0.0458112426341267,1,500
"ipcw-tmle",0.0264988462971835,-0.0235969271807285,0.0765946197750954,1,500
"ipcw-tmle-plugin-ver-0",0.0167315924307201,-0.0262751983226884,0.0597383831841286,1,500
"raking",0.0178267727525507,-0.0187502619604348,0.0544038074655362,1,500
"ipcw-tmle",-0.0777891158883078,-0.132718745434018,-0.0228594863425977,1,500
"ipcw-tmle-plugin-ver-0",-0.0341608216854812,-0.0733199026700362,0.00499825929907376,1,500
"raking",-0.041304116079182,-0.0942921323710668,0.0116839002127028,1,500
"ipcw-tmle",0.0338912342259431,-0.0342684809782499,0.102050949430136,1,500
"ipcw-tmle-plugin-ver-0",0.027265141932994,-0.0215481518518994,0.0760784357178875,1,500
"raking",0.015760831426239,-0.030305035217648,0.0618266980701259,1,500
"ipcw-tmle",-0.00177420184247526,-0.0423317205368224,0.0387833168518719,1,500
"ipcw-tmle-plugin-ver-0",-0.00677698576297082,-0.041234472445539,0.0276805009195973,1,500
"raking",1.43859334268789e-05,-0.0310107803146434,0.0310395521814971,1,500
"ipcw-tmle",-0.0282404604474334,-0.0701381555640714,0.0136572346692047,1,500
"ipcw-tmle-plugin-ver-0",-0.0170341328593142,-0.053346630896909,0.0192783651782806,1,500
"raking",-0.0182889104740965,-0.0515217401245219,0.0149439191763288,1,500
"ipcw-tmle",0.0245924106451967,-0.0180013872913728,0.0671862085817662,1,500
"ipcw-tmle-plugin-ver-0",0.0487647820563461,0.0104203906297183,0.087109173482974,1,500
"raking",0.0468662641439244,0.0062077493320907,0.0875247789557581,1,500
"ipcw-tmle",-0.000687006229286587,-0.0588692370917375,0.0574952246331643,1,500
"ipcw-tmle-plugin-ver-0",0.00180522288626729,-0.0351689077048407,0.0387793534773753,1,500
"raking",0.00262607735783099,-0.028455212175965,0.033707366891627,1,500
"ipcw-tmle",-0.0271720858920476,-0.0932000112672982,0.0388558394832031,1,500
"ipcw-tmle-plugin-ver-0",-0.0229765203965224,-0.0661039022047914,0.0201508614117465,1,500
"raking",-0.0123531553633007,-0.0569007574969757,0.0321944467703743,1,500
"ipcw-tmle",0.00399050519209249,-0.0349771523346017,0.0429581627187866,1,500
"ipcw-tmle-plugin-ver-0",0.0215067871377298,-0.0152816561549688,0.0582952304304285,1,500
"raking",0.0217540625096981,-0.0109991066728139,0.0545072316922102,1,500
"ipcw-tmle",0.0268480116941624,-0.0157698308248018,0.0694658542131266,1,500
"ipcw-tmle-plugin-ver-0",0.0043001625932409,-0.0373735364708064,0.0459738616572882,1,500
"raking",0.0125306315671049,-0.0232344862507023,0.0482957493849121,1,500
"ipcw-tmle",0.00777740726754772,-0.0329915343854429,0.0485463489205383,1,500
"ipcw-tmle-plugin-ver-0",0.00659126169914542,-0.0310075907560814,0.0441901141543722,1,500
"raking",0.0108737310519293,-0.0301192460658016,0.0518667081696601,1,500
"ipcw-tmle",-0.00784993208568152,-0.0697319624130428,0.0540320982416798,1,500
"ipcw-tmle-plugin-ver-0",0.0176091582968554,-0.0326078624365071,0.0678261790302179,1,500
"raking",0.0105938929333236,-0.0405456702407469,0.0617334561073942,1,500
"ipcw-tmle",0.0606573990988789,-0.0161481696444553,0.137462967842213,1,500
"ipcw-tmle-plugin-ver-0",0.0386267054794667,-0.00693760877974214,0.0841910197386756,1,500
"raking",0.0728650245387027,0.00455621671863617,0.141173832358769,1,500
"ipcw-tmle",0.0298544628107511,-0.0296172445893755,0.0893261702108776,1,500
"ipcw-tmle-plugin-ver-0",0.00174458463655759,-0.0372588280472409,0.0407479973203561,1,500
"raking",-0.00831756566947163,-0.0490008940057349,0.0323657626667916,1,500
"ipcw-tmle",0.0149682424836261,-0.056137110652715,0.0860735956199672,1,500
"ipcw-tmle-plugin-ver-0",0.0209749324419068,-0.0245218319331572,0.0664716968169707,1,500
"raking",0.0118929874280535,-0.029676725324748,0.0534627001808551,1,500
"ipcw-tmle",-0.0298567624437712,-0.0828996955544276,0.0231861706668852,1,500
"ipcw-tmle-plugin-ver-0",0.00514657962696217,-0.0428279946660359,0.0531211539199603,1,500
"raking",0.00438534159682783,-0.0347719458702612,0.0435426290639168,1,500
"ipcw-tmle",0.00962419693939517,-0.0416909508502848,0.0609393447290751,1,500
"ipcw-tmle-plugin-ver-0",0.0036997434713469,-0.0363832032401168,0.0437826901828106,1,500
"raking",0.00657310317869748,-0.0309184675872389,0.0440646739446339,1,500
"ipcw-tmle",-0.03673509814836,-0.079068254345447,0.00559805804872699,1,500
"ipcw-tmle-plugin-ver-0",-0.0254950464392839,-0.0633525113227691,0.0123624184442013,1,500
"raking",-0.0313824151587594,-0.0736202963188009,0.0108554660012821,1,500
"ipcw-tmle",0.0134759122238459,-0.0385606809449963,0.065512505392688,1,500
"ipcw-tmle-plugin-ver-0",0.0148208672577175,-0.0282913943414286,0.0579331288568637,1,500
"raking",0.0152886386470673,-0.0301652417032515,0.0607425189973861,1,500
"ipcw-tmle",0.0510276986337475,-0.0169825676244772,0.119037964891972,1,500
"ipcw-tmle-plugin-ver-0",0.0105345895897955,-0.0296206793153803,0.0506898584949712,1,500
"raking",0.0177868788221478,-0.0174027301009305,0.0529764877452261,1,500
"ipcw-tmle",-0.0185719892533238,-0.0715665037826545,0.0344225252760069,1,500
"ipcw-tmle-plugin-ver-0",0.00215159363953404,-0.0349130791847069,0.0392162664637749,1,500
"raking",-0.00440240082838148,-0.0321022096197894,0.0232974079630265,1,500
"ipcw-tmle",-0.00477145221758861,-0.0680596460279659,0.0585167415927887,1,500
"ipcw-tmle-plugin-ver-0",0.0133932473377554,-0.0293915490860331,0.0561780437615438,1,500
"raking",0.00281311717829093,-0.0367897080148048,0.0424159423713867,1,500
"ipcw-tmle",0.0320804787316896,-0.0353847900868215,0.0995457475502008,1,500
"ipcw-tmle-plugin-ver-0",0.0237235678654258,-0.0215630766711545,0.0690102124020062,1,500
"raking",0.0131751047480193,-0.0180845346957517,0.0444347441917903,1,500
"ipcw-tmle",0.0194554972173514,-0.0248810413940158,0.0637920358287186,1,500
"ipcw-tmle-plugin-ver-0",0.022365520716603,-0.0171035553615622,0.0618345967947682,1,500
"raking",0.0344676792524839,-0.00259668729826475,0.0715320458032325,1,500
"ipcw-tmle",-0.0407944088580863,-0.128310324605078,0.0467215068889051,1,500
"ipcw-tmle-plugin-ver-0",-0.000968483674194221,-0.0415369161583712,0.0395999488099828,1,500
"raking",-0.00374438214170344,-0.0370780539731803,0.0295892896897735,1,500
"ipcw-tmle",0.000419889139529991,-0.0448116561702293,0.0456514344492893,1,500
"ipcw-tmle-plugin-ver-0",-0.0039053975680744,-0.0446653941415895,0.0368545990054406,1,500
"raking",-0.00962858540531673,-0.0543512743921717,0.0350941035815382,1,500
"ipcw-tmle",-0.00447755584488323,-0.0552591377904356,0.0463040261006691,1,500
"ipcw-tmle-plugin-ver-0",0.0123764388209367,-0.0290511656420746,0.053804043283948,1,500
"raking",0.00892537279773685,-0.0389820608197238,0.0568328064151975,1,500
