"est","psi","lower","upper","mc_id","n"
"ipcw-tmle",0.0683703474926031,-0.0151225234128517,0.151863218398058,1,500
"ipcw-tmle-target-Pi-ver-2",0.0351101806909753,-0.059799531726346,0.130019893108296,1,500
"raking",0.0557833098153577,-0.0372919103519104,0.148858529982626,1,500
"ipcw-tmle",-0.0351238584686051,-0.0846125162786883,0.0143647993414781,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00539014383004365,-0.0550159503133173,0.04423566265323,1,500
"raking",0.0050832942112945,-0.0465123209844413,0.0566789094070303,1,500
"ipcw-tmle",-0.0014783670179077,-0.0982690425801314,0.095312308544316,1,500
"ipcw-tmle-target-Pi-ver-2",0.0193271474618006,-0.188360271731821,0.227014566655422,1,500
"raking",0.0400258978988985,-0.0304620601227446,0.110513855920542,1,500
"ipcw-tmle",0.0193917882077753,-0.0360211351945003,0.0748047116100509,1,500
"ipcw-tmle-target-Pi-ver-2",0.0357288740490262,-0.217215004746539,0.288672752844591,1,500
"raking",0.0349699073971755,-0.00442160115787702,0.074361415952228,1,500
"ipcw-tmle",-0.0441225156379699,-0.0835068410675368,-0.00473819020840302,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0104692208527607,-0.0597258910636813,0.0387874493581598,1,500
"raking",-0.0126705153827364,-0.0547968276253991,0.0294557968599263,1,500
"ipcw-tmle",-0.0066159093783895,-0.0503936652420795,0.0371618464853005,1,500
"ipcw-tmle-target-Pi-ver-2",0.0240427102212192,-0.0351573905787796,0.0832428110212181,1,500
"raking",0.0202078288639384,-0.0250309845665408,0.0654466422944175,1,500
"ipcw-tmle",-0.0159925728968987,-0.0797595252637626,0.0477743794699653,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00749610002814612,-0.0719139361488688,0.0569217360925765,1,500
"raking",-0.00224038744846788,-0.0439961771071994,0.0395154022102636,1,500
"ipcw-tmle",-0.0264333337516985,-0.0777877287280514,0.0249210612246544,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0116379885833901,-0.0816711874598828,0.0583952102931025,1,500
"raking",0.0239265238487643,-0.0104875122821084,0.058340559979637,1,500
"ipcw-tmle",-0.00716186415738145,-0.0677801791822774,0.0534564508675145,1,500
"ipcw-tmle-target-Pi-ver-2",0.0131510763058997,-0.0729863238078058,0.0992884764196051,1,500
"raking",0.0456415878494938,-0.00898051684106589,0.100263692540054,1,500
"ipcw-tmle",0.0179284039113788,-0.0179652150380576,0.0538220228608152,1,500
"ipcw-tmle-target-Pi-ver-2",0.0173406623578148,-0.0362660348059791,0.0709473595216087,1,500
"raking",0.0116344339784731,-0.0258929669204847,0.0491618348774309,1,500
"ipcw-tmle",0.0611152645236814,-0.0292199502521635,0.151450479299526,1,500
"ipcw-tmle-target-Pi-ver-2",0.042850957693642,-0.030116488306227,0.115818403693511,1,500
"raking",0.0510277200071423,-0.0069141599020343,0.108969599916319,1,500
"ipcw-tmle",0.00320434068807943,-0.0592019682492401,0.065610649625399,1,500
"ipcw-tmle-target-Pi-ver-2",0.0118429229609096,-0.0895351770688357,0.113221022990655,1,500
"raking",0.0651965671039822,-0.0285499500009551,0.158943084208919,1,500
"ipcw-tmle",-0.020712919425643,-0.0851123375949067,0.0436864987436206,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0132578376491158,-0.0928995564099142,0.0663838811116827,1,500
"raking",0.0132808986690827,-0.0438164280048328,0.0703782253429981,1,500
"ipcw-tmle",-0.0307312583340543,-0.0726371775718873,0.0111746609037787,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0301046806849588,-0.0669211195097974,0.00671175813987979,1,500
"raking",-0.0120871020088787,-0.0587359926726102,0.0345617886548527,1,500
"ipcw-tmle",0.00756104224130649,-0.0237253661305651,0.0388474506131781,1,500
"ipcw-tmle-target-Pi-ver-2",0.01906767653927,-0.0145058592539411,0.0526412123324811,1,500
"raking",0.0121456523922426,-0.0224142793931665,0.0467055841776516,1,500
"ipcw-tmle",-0.0202403249809927,-0.071695318315455,0.0312146683534696,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00615075011868287,-0.0519891941073416,0.0396876938699759,1,500
"raking",0.00240500424435399,-0.0554222533250042,0.0602322618137122,1,500
"ipcw-tmle",-0.0267867738745904,-0.0838279656066567,0.030254417857476,1,500
"ipcw-tmle-target-Pi-ver-2",0.0119637187036328,-0.137452899006836,0.161380336414102,1,500
"raking",0.00441577672392207,-0.0359769827303414,0.0448085361781855,1,500
"ipcw-tmle",0.042717295712958,-0.0375790833926073,0.123013674818523,1,500
"ipcw-tmle-target-Pi-ver-2",0.0206156989775932,-0.0396737292676066,0.0809051272227931,1,500
"raking",0.00725205294953748,-0.0445334333392969,0.0590375392383719,1,500
"ipcw-tmle",0.0464045675381296,-0.0410363452216353,0.133845480297895,1,500
"ipcw-tmle-target-Pi-ver-2",0.0241518106927357,-0.025619365098233,0.0739229864837044,1,500
"raking",0.027346630794333,-0.0274261296969387,0.0821193912856047,1,500
"ipcw-tmle",-0.0185007949295249,-0.0628952590661483,0.0258936692070985,1,500
"ipcw-tmle-target-Pi-ver-2",-0.015570270719315,-0.10108363555162,0.0699430941129897,1,500
"raking",0.00676493789851905,-0.0236430245892582,0.0371729003862963,1,500
"ipcw-tmle",0.0188051751250978,-0.047932570610175,0.0855429208603705,1,500
"ipcw-tmle-target-Pi-ver-2",0.0234670395059931,-0.0497997919965263,0.0967338710085126,1,500
"raking",0.0206993279069705,-0.0259387236999744,0.0673373795139155,1,500
"ipcw-tmle",0.0210963639349511,-0.0745451974365388,0.116737925306441,1,500
"ipcw-tmle-target-Pi-ver-2",0.0309211269557662,-0.0852384502035493,0.147080704115082,1,500
"raking",0.0139468548642281,-0.0246197394856948,0.052513449214151,1,500
"ipcw-tmle",0.0564823643098306,-0.0585994888324496,0.171564217452111,1,500
"ipcw-tmle-target-Pi-ver-2",0.0452188097603401,-0.340546573909486,0.430984193430166,1,500
"raking",0.0410773204026415,-0.0292327945495716,0.111387435354855,1,500
"ipcw-tmle",0.0989892307148593,0.0052030806664476,0.192775380763271,1,500
"ipcw-tmle-target-Pi-ver-2",0.0576581245199717,0.00247868994846812,0.112837559091475,1,500
"raking",0.0260446252883202,-0.026632947992665,0.0787221985693055,1,500
"ipcw-tmle",-0.0209357159095431,-0.0728787566894793,0.0310073248703931,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0100368598801035,-0.0679210490426284,0.0478473292824213,1,500
"raking",0.0274338081630551,-0.0276642815367504,0.0825318978628607,1,500
"ipcw-tmle",-0.0789484668486569,-0.138453592191156,-0.0194433415061577,1,500
"ipcw-tmle-target-Pi-ver-2",-0.058556978434368,-0.129077517644451,0.0119635607757151,1,500
"raking",-0.0197248865455781,-0.0597207968949455,0.0202710238037892,1,500
"ipcw-tmle",0.000400015166529454,-0.0520715014782958,0.0528715318113547,1,500
"ipcw-tmle-target-Pi-ver-2",0.0058685775217407,-0.0574677795806134,0.0692049346240948,1,500
"raking",0.00292428776420944,-0.0287328930755125,0.0345814686039314,1,500
"ipcw-tmle",0.0143011697088073,-0.0350116634071748,0.0636140028247893,1,500
"ipcw-tmle-target-Pi-ver-2",0.0236604591397715,-0.0292298935349745,0.0765508118145175,1,500
"raking",0.0567913771151186,0.00286708124123793,0.110715672988999,1,500
"ipcw-tmle",0.0375285337586254,-0.0140234267233581,0.089080494240609,1,500
"ipcw-tmle-target-Pi-ver-2",0.024555427137369,-0.0614965267683561,0.110607381043094,1,500
"raking",0.0292590545752718,-0.0231293729006675,0.081647482051211,1,500
"ipcw-tmle",0.00610868948788376,-0.0567281968799212,0.0689455758556887,1,500
"ipcw-tmle-target-Pi-ver-2",0.0439018102471194,-0.0716362341477473,0.159439854641986,1,500
"raking",0.0637685539501018,-0.0189172601822616,0.146454368082465,1,500
"ipcw-tmle",0.0680039219168026,-0.0300635536520418,0.166071397485647,1,500
"ipcw-tmle-target-Pi-ver-2",0.0510371002758107,-0.0305098343972587,0.13258403494888,1,500
"raking",0.0458752562816128,0.00256242390556809,0.0891880886576576,1,500
"ipcw-tmle",-0.0437649840646379,-0.0889625597406778,0.00143259161140207,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00927739568204734,-0.0582180366476397,0.039663245283545,1,500
"raking",-0.0120371236214566,-0.0569862067591514,0.0329119595162383,1,500
"ipcw-tmle",0.0747014472051647,-0.00881011776936916,0.158213012179698,1,500
"ipcw-tmle-target-Pi-ver-2",0.0606736440810458,-0.0698188093934182,0.19116609755551,1,500
"raking",0.0641584058675017,-0.010750322076223,0.139067133811226,1,500
"ipcw-tmle",0.0148300061792079,-0.0971148932165178,0.126774905574934,1,500
"ipcw-tmle-target-Pi-ver-2",0.00287266738052191,-0.174328629753811,0.180073964514854,1,500
"raking",-0.0180504604124742,-0.0596013328494426,0.0235004120244942,1,500
"ipcw-tmle",-0.0033378323524253,-0.067249647981587,0.0605739832767364,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0130058001449158,-0.0637028845007409,0.0376912842109092,1,500
"raking",-0.0162482839139275,-0.060347122856136,0.0278505550282809,1,500
