"est","psi","lower","upper","mc_id","n"
"ipcw-tmle",0.00413971582302679,-0.038650145309722,0.0469295769557756,1,500
"ipcw-tmle-target-Pi-ver-2",0.00730557650924741,-0.0263524896736299,0.0409636426921247,1,500
"raking",0.00602154420543693,-0.0358291838620805,0.0478722722729543,1,500
"ipcw-tmle",0.00207658672402085,-0.0419694077986988,0.0461225812467405,1,500
"ipcw-tmle-target-Pi-ver-2",0.0272425419785359,-0.15133089467797,0.205815978635042,1,500
"raking",0.0189883372722381,-0.0160818751250047,0.054058549669481,1,500
"ipcw-tmle",0.0289960949838423,-0.013216357982541,0.0712085479502257,1,500
"ipcw-tmle-target-Pi-ver-2",0.0331157407005769,-0.00580085643297713,0.0720323378341309,1,500
"raking",0.0307702328463126,-0.00370310646844925,0.0652435721610745,1,500
"ipcw-tmle",0.0035450982156742,-0.0461548527510178,0.0532450491823662,1,500
"ipcw-tmle-target-Pi-ver-2",0.0110058837966798,-0.0454527055338056,0.0674644731271653,1,500
"raking",0.010238160170976,-0.027697503374586,0.0481738237165379,1,500
"ipcw-tmle",-0.030404335562824,-0.0646313081946297,0.00382263706898158,1,500
"ipcw-tmle-target-Pi-ver-2",0.0059468235850315,-0.0755150079349453,0.0874086551050083,1,500
"raking",0.00737616595856596,-0.0310932908051408,0.0458456227222727,1,500
"ipcw-tmle",0.0211483989317257,-0.0325873165562428,0.0748841144196942,1,500
"ipcw-tmle-target-Pi-ver-2",0.0335600799208845,-0.0297540538734021,0.0968742137151711,1,500
"raking",0.0283185306193228,-0.0120233869209499,0.0686604481595955,1,500
"ipcw-tmle",0.0170919678530773,-0.0599860067542659,0.0941699424604205,1,500
"ipcw-tmle-target-Pi-ver-2",0.0092890859707249,-0.125413939955585,0.143992111897035,1,500
"raking",0.0152447575717595,-0.0327204694034547,0.0632099845469736,1,500
"ipcw-tmle",0.072189409276806,-0.031438470391446,0.175817288945058,1,500
"ipcw-tmle-target-Pi-ver-2",0.0472886104670644,-0.0518661064882371,0.146443327422366,1,500
"raking",0.0276868089214154,-0.0235590352129755,0.0789326530558063,1,500
"ipcw-tmle",0.0062837262685205,-0.0602167404592502,0.0727841929962912,1,500
"ipcw-tmle-target-Pi-ver-2",0.0210876787900735,-0.0770966096302881,0.119271967210435,1,500
"raking",0.0200405411576135,-0.0208974874879436,0.0609785698031706,1,500
"ipcw-tmle",0.0241930461208178,-0.0258057685006806,0.0741918607423162,1,500
"ipcw-tmle-target-Pi-ver-2",0.00610496515854867,-0.0336853295095844,0.0458952598266817,1,500
"raking",0.0101993725156131,-0.0281174244194457,0.0485161694506719,1,500
"ipcw-tmle",-0.0021302777882433,-0.0533748969782854,0.0491143414017988,1,500
"ipcw-tmle-target-Pi-ver-2",0.00538358519589079,-0.0414203432493931,0.0521875136411746,1,500
"raking",2.47254000549543e-05,-0.0411701887449147,0.0412196395450246,1,500
"ipcw-tmle",-0.0145911551021773,-0.0648177954173738,0.0356354852130193,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0107801251940444,-0.0645047187465259,0.0429444683584371,1,500
"raking",-0.00170779079933512,-0.0381006564330647,0.0346850748343945,1,500
"ipcw-tmle",0.0158567800217818,-0.0238729459597828,0.0555865060033465,1,500
"ipcw-tmle-target-Pi-ver-2",0.00494921801504297,-0.0233727605785674,0.0332711966086533,1,500
"raking",0.0120846339570366,-0.0255018547132135,0.0496711226272867,1,500
"ipcw-tmle",0.0284897295312314,-0.0306563561210222,0.087635815183485,1,500
"ipcw-tmle-target-Pi-ver-2",0.0259853679225805,-0.0840349532174971,0.136005689062658,1,500
"raking",0.0222480080321635,-0.0122969785323324,0.0567929945966595,1,500
"ipcw-tmle",0.0535214714529504,-0.0287032324138378,0.135746175319739,1,500
"ipcw-tmle-target-Pi-ver-2",0.0373081641554586,-0.0320374745501584,0.106653802861076,1,500
"raking",0.0324803292741888,-0.0153889317796453,0.0803495903280228,1,500
"ipcw-tmle",0.059485918396365,-0.0721756130417389,0.191147449834469,1,500
"ipcw-tmle-target-Pi-ver-2",0.0469822200503907,-0.504783585094591,0.598748025195372,1,500
"raking",0.00382176406096192,-0.0253260940843388,0.0329696222062626,1,500
"ipcw-tmle",0.050562881964725,-0.00822155244099528,0.109347316370445,1,500
"ipcw-tmle-target-Pi-ver-2",0.0639899936816111,-0.104639316613966,0.232619303977188,1,500
"raking",0.0583139338373148,0.0133422428636147,0.103285624811015,1,500
"ipcw-tmle",0.0758511044184299,-0.00112325833898151,0.152825467175841,1,500
"ipcw-tmle-target-Pi-ver-2",0.0521927793982798,-0.0245727110100997,0.128958269806659,1,500
"raking",0.0484927340432742,0.000778480561849648,0.0962069875246987,1,500
"ipcw-tmle",0.0443604653607666,-0.0247572736739581,0.113478204395491,1,500
"ipcw-tmle-target-Pi-ver-2",0.028537592870139,-0.0264691046809293,0.0835442904212073,1,500
"raking",0.0331769581411475,-0.0125629129844087,0.0789168292667037,1,500
"ipcw-tmle",-0.00767701129949806,-0.059879599641165,0.0445255770421689,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00541223286178993,-0.0700385580047987,0.0592140922812188,1,500
"raking",-0.00212425756504063,-0.0452202207951023,0.040971705665021,1,500
"ipcw-tmle",-0.0326796263010752,-0.073335319205359,0.00797606660320851,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0120689019019703,-0.06035158063721,0.0362137768332694,1,500
"raking",-0.0145710399342617,-0.0457204082423645,0.0165783283738412,1,500
"ipcw-tmle",0.0148571467333616,-0.039801452544816,0.0695157460115392,1,500
"ipcw-tmle-target-Pi-ver-2",0.0149799745134705,-0.02732673497616,0.057286684003101,1,500
"raking",0.0172819691479068,-0.0294502914859461,0.0640142297817596,1,500
"ipcw-tmle",-0.00422725477089821,-0.0585287843520116,0.0500742748102152,1,500
"ipcw-tmle-target-Pi-ver-2",0.0105492293635598,-0.0544967835134467,0.0755952422405662,1,500
"raking",0.00551028368994256,-0.0330567644046772,0.0440773317845623,1,500
"ipcw-tmle",0.0329638414221464,-0.0165055982951023,0.082433281139395,1,500
"ipcw-tmle-target-Pi-ver-2",0.018912053892093,-0.101182495020384,0.13900660280457,1,500
"raking",0.0228399887531751,-0.0160564591277791,0.0617364366341292,1,500
"ipcw-tmle",0.0449551947594931,-0.0160148690108567,0.105925258529843,1,500
"ipcw-tmle-target-Pi-ver-2",0.060276551501753,-0.0720815766200883,0.192634679623594,1,500
"raking",0.0419743627300577,0.0004891221966562,0.0834596032634592,1,500
"ipcw-tmle",0.0570063600430395,-0.00605843164149852,0.120071151727577,1,500
"ipcw-tmle-target-Pi-ver-2",0.0363892508200854,-0.0155570159765761,0.0883355176167468,1,500
"raking",0.0220842686930654,-0.0176766484183494,0.0618451858044802,1,500
"ipcw-tmle",0.0257681872158919,-0.0201700810818876,0.0717064555136714,1,500
"ipcw-tmle-target-Pi-ver-2",0.0228792114971913,-0.00997257576036266,0.0557309987547452,1,500
"raking",0.0188481938203482,-0.0246494408287229,0.0623458284694193,1,500
"ipcw-tmle",0.0118729607396416,-0.0300279144954178,0.053773835974701,1,500
"ipcw-tmle-target-Pi-ver-2",0.0237772088751184,-0.0222921543265944,0.0698465720768312,1,500
"raking",0.0320214288748821,-0.00930258971380242,0.0733454474635666,1,500
"ipcw-tmle",0.00601102854575649,-0.0432952846808241,0.0553173417723371,1,500
"ipcw-tmle-target-Pi-ver-2",0.0200604270097148,-0.0377736492834823,0.077894503302912,1,500
"raking",0.0163681558555449,-0.0263169139423643,0.059053225653454,1,500
"ipcw-tmle",0.0252242514158806,-0.0275589525508814,0.0780074553826425,1,500
"ipcw-tmle-target-Pi-ver-2",0.0128013728187501,-0.0261377182662447,0.0517404639037448,1,500
"raking",-0.00146987104311335,-0.0366211435267647,0.033681401440538,1,500
"ipcw-tmle",-0.00401792858624263,-0.0435456943613757,0.0355098371888904,1,500
"ipcw-tmle-target-Pi-ver-2",0.00143237907415479,-0.0329069240874272,0.0357716822357368,1,500
"raking",0.00271516239252539,-0.030165018448839,0.0355953432338897,1,500
"ipcw-tmle",0.00221752575762497,-0.0411700099306415,0.0456050614458914,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00517024893228599,-0.0587244754984795,0.0483839776339075,1,500
"raking",-0.000879998036249326,-0.0401636905359858,0.0384036944634872,1,500
"ipcw-tmle",0.0148841499634333,-0.0329401077951063,0.0627084077219729,1,500
"ipcw-tmle-target-Pi-ver-2",0.0163056661530542,-0.0312777900173975,0.063889122323506,1,500
"raking",0.0147220589417477,-0.0191405081319223,0.0485846260154177,1,500
"ipcw-tmle",-0.00804252008553816,-0.0477098346015739,0.0316247944304976,1,500
"ipcw-tmle-target-Pi-ver-2",0.00290400737079552,-0.0285843991581398,0.0343924138997308,1,500
"raking",0.00655167297252647,-0.0323838828551741,0.0454872288002271,1,500
"ipcw-tmle",0.0260708370548776,-0.0144004625457645,0.0665421366555197,1,500
"ipcw-tmle-target-Pi-ver-2",0.0365570612230989,-0.00773960799417979,0.0808537304403776,1,500
"raking",0.0347788261817685,0.00420914763794156,0.0653485047255954,1,500
"ipcw-tmle",0.00918098156879465,-0.0402220459722107,0.0585840091098,1,500
"ipcw-tmle-target-Pi-ver-2",0.0246182837640968,-0.130746609752052,0.179983177280245,1,500
"raking",0.0139276625988681,-0.0159167795021924,0.0437721046999286,1,500
"ipcw-tmle",0.0207997146870233,-0.0387273102423619,0.0803267396164085,1,500
"ipcw-tmle-target-Pi-ver-2",0.0402846765205865,-0.0348248196947396,0.115394172735913,1,500
"raking",0.0600638942854867,0.0030157817266451,0.117112006844328,1,500
"ipcw-tmle",-0.00144826642951049,-0.0492733378220003,0.0463768049629793,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00220107629305243,-0.0490467575877745,0.0446446050016697,1,500
"raking",0.000530514593055038,-0.0373269628716105,0.0383879920577206,1,500
"ipcw-tmle",-0.0559631868604471,-0.128715454000354,0.0167890802794597,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0197070800768209,-0.0961641880070826,0.0567500278534407,1,500
"raking",-0.0152808311840318,-0.065495171063188,0.0349335086951245,1,500
"ipcw-tmle",0.0822199077444528,0.000553392944698347,0.163886422544207,1,500
"ipcw-tmle-target-Pi-ver-2",0.0648895209053309,-0.00158847184930919,0.131367513659971,1,500
"raking",0.0513596926686273,0.0126399162942054,0.0900794690430493,1,500
"ipcw-tmle",0.0268015023877379,-0.0212555990354075,0.0748586038108833,1,500
"ipcw-tmle-target-Pi-ver-2",0.0423231598674324,-0.0303185979191786,0.114964917654043,1,500
"raking",0.0352775226680172,-0.0057355161344334,0.0762905614704678,1,500
"ipcw-tmle",0.0363546540910126,-0.0288379018242603,0.101547210006285,1,500
"ipcw-tmle-target-Pi-ver-2",0.0247561867589708,-0.0505021784537844,0.100014551971726,1,500
"raking",0.0205285310800741,-0.0216402501021113,0.0626973122622596,1,500
"ipcw-tmle",0.0428369967887879,-0.0248573789825065,0.110531372560082,1,500
"ipcw-tmle-target-Pi-ver-2",0.0211369746898776,-0.204561698425382,0.246835647805137,1,500
"raking",0.0255297866505622,-0.0302534511177084,0.0813130244188327,1,500
"ipcw-tmle",0.0181993556854487,-0.0499222856434347,0.0863209970143322,1,500
"ipcw-tmle-target-Pi-ver-2",0.0251885208961595,-0.0615323078353393,0.111909349627658,1,500
"raking",0.0198214038930471,-0.0268217693865335,0.0664645771726277,1,500
"ipcw-tmle",-0.000543945341322169,-0.036355524481096,0.0352676337984517,1,500
"ipcw-tmle-target-Pi-ver-2",0.00340208668057644,-0.0259173026441143,0.0327214760052672,1,500
"raking",0.0053232355970838,-0.0237098339057863,0.034356305099954,1,500
"ipcw-tmle",0.0451276706629445,-0.00935628859716774,0.0996116299230567,1,500
"ipcw-tmle-target-Pi-ver-2",0.0325084740286032,-0.00887735453560713,0.0738943025928135,1,500
"raking",0.0165434830299251,-0.024120169901861,0.0572071359617112,1,500
"ipcw-tmle",0.0339253090453144,-0.0121061095489178,0.0799567276395466,1,500
"ipcw-tmle-target-Pi-ver-2",0.0118268774333716,-0.0306213483199372,0.0542751031866803,1,500
"raking",0.0122827259797505,-0.0237205568654684,0.0482860088249694,1,500
"ipcw-tmle",0.036788302587058,-0.0166311643539193,0.0902077695280354,1,500
"ipcw-tmle-target-Pi-ver-2",0.0262470507402524,-0.0228929115366584,0.0753870130171632,1,500
"raking",0.0285646708273931,-0.00695652353172543,0.0640858651865116,1,500
"ipcw-tmle",0.0161896434106945,-0.0330803807650711,0.0654596675864601,1,500
"ipcw-tmle-target-Pi-ver-2",0.0303294586992261,-0.0193583494858305,0.0800172668842827,1,500
"raking",0.0300092375933281,-0.00933354535353551,0.0693520205401917,1,500
"ipcw-tmle",-0.0205243155441928,-0.0862562835840413,0.0452076524956556,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00661429148430184,-0.0698483203048459,0.0566197373362422,1,500
"raking",-0.00942003522805686,-0.0586996938631746,0.0398596234070609,1,500
"ipcw-tmle",0.0111828772525498,-0.037565701152583,0.0599314556576827,1,500
"ipcw-tmle-target-Pi-ver-2",0.0234814642214156,-0.0320321115268252,0.0789950399696564,1,500
"raking",0.0237784834690655,-0.0188231690431201,0.066380135981251,1,500
"ipcw-tmle",0.0279060883220364,-0.0210649576352075,0.0768771342792803,1,500
"ipcw-tmle-target-Pi-ver-2",0.0200953532891949,-0.0242684949496636,0.0644592015280535,1,500
"raking",0.0149292668660055,-0.0187258921077369,0.0485844258397478,1,500
"ipcw-tmle",0.0966983882156366,-0.0340689259717111,0.227465702402984,1,500
"ipcw-tmle-target-Pi-ver-2",0.079298630892887,-0.543273487206571,0.701870748992345,1,500
"raking",0.0476422473235568,0.005504914084065,0.0897795805630486,1,500
"ipcw-tmle",0.0493934568718338,-0.00786122288573651,0.106648136629404,1,500
"ipcw-tmle-target-Pi-ver-2",0.051133827772813,-0.0134611710362669,0.115728826581893,1,500
"raking",0.0624978788118765,0.011204618421691,0.113791139202062,1,500
"ipcw-tmle",0.0398649375381703,-0.0829322756787766,0.162662150755117,1,500
"ipcw-tmle-target-Pi-ver-2",0.0249334008213656,-0.335127661792778,0.384994463435509,1,500
"raking",0.00362644964398704,-0.0395317705328028,0.0467846698207768,1,500
"ipcw-tmle",0.023384687595717,-0.0575164773392997,0.104285852530734,1,500
"ipcw-tmle-target-Pi-ver-2",0.0081240392479401,-0.203230768848391,0.219478847344271,1,500
"raking",0.0100769982360225,-0.0218357035602259,0.0419897000322709,1,500
"ipcw-tmle",-0.0200786517181778,-0.0901584605972764,0.0500011571609208,1,500
"ipcw-tmle-target-Pi-ver-2",0.0200874897513195,-0.347259918587542,0.387434898090181,1,500
"raking",0.0133875970066646,-0.0299395804645955,0.0567147744779247,1,500
"ipcw-tmle",0.00127853212391554,-0.0358760176112977,0.0384330818591288,1,500
"ipcw-tmle-target-Pi-ver-2",0.00222988906009036,-0.0349456452690253,0.039405423389206,1,500
"raking",-0.00154708059297425,-0.0312847103632307,0.0281905491772822,1,500
"ipcw-tmle",0.0812805054585752,0.0170860853087565,0.145474925608394,1,500
"ipcw-tmle-target-Pi-ver-2",0.0707444981106387,-0.00413001340639868,0.145619009627676,1,500
"raking",0.0788165895247702,0.0293382412054428,0.128294937844098,1,500
"ipcw-tmle",0.0246517460235391,-0.0361747436167604,0.0854782356638387,1,500
"ipcw-tmle-target-Pi-ver-2",0.0157510210818384,-0.0533583785829484,0.0848604207466252,1,500
"raking",0.00607720090703044,-0.0307540907729423,0.0429084925870032,1,500
"ipcw-tmle",-0.018048316901213,-0.0805068946592143,0.0444102608567883,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0124380328220692,-0.116612741360861,0.0917366757167228,1,500
"raking",0.0134301692816048,-0.0516329879539554,0.0784933265171649,1,500
"ipcw-tmle",0.0258786166850574,-0.023332854328401,0.0750900876985158,1,500
"ipcw-tmle-target-Pi-ver-2",0.0114529622721015,-0.0249466555346137,0.0478525800788166,1,500
"raking",-0.0227236470960592,-0.0646222638000413,0.019174969607923,1,500
"ipcw-tmle",-0.0101082587094702,-0.0451588506784507,0.0249423332595103,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00892484303787927,-0.0446855157874084,0.0268358297116499,1,500
"raking",-0.0118811590055808,-0.043460338837268,0.0196980208261063,1,500
"ipcw-tmle",0.0150901165271933,-0.0422476404303929,0.0724278734847795,1,500
"ipcw-tmle-target-Pi-ver-2",0.0181495901599983,-0.0709158815778101,0.107215061897807,1,500
"raking",0.0113082215357822,-0.0300142605186167,0.0526307035901812,1,500
"ipcw-tmle",0.00739882133204305,-0.0313652783946177,0.0461629210587038,1,500
"ipcw-tmle-target-Pi-ver-2",0.00802860379968368,-0.0198773536900446,0.0359345612894119,1,500
"raking",0.00754964210286187,-0.0223930719239973,0.0374923561297211,1,500
"ipcw-tmle",0.02012653372991,-0.0303433859777867,0.0705964534376066,1,500
"ipcw-tmle-target-Pi-ver-2",0.0315929520182002,-0.0137659755730941,0.0769518796094946,1,500
"raking",0.0456835319634833,-0.00391292032448415,0.0952799842514507,1,500
"ipcw-tmle",0.00588018758376636,-0.0521276095439611,0.0638879847114938,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00579816104492194,-0.0548085492936583,0.0432122272038144,1,500
"raking",-0.011426376493723,-0.0529033827737039,0.0300506297862579,1,500
"ipcw-tmle",0.020661150643998,-0.0303619510928142,0.0716842523808102,1,500
"ipcw-tmle-target-Pi-ver-2",0.0255421013193584,-0.0130049895403612,0.0640891921790781,1,500
"raking",0.0273069711771597,-0.0162800590870785,0.0708940014413978,1,500
"ipcw-tmle",0.0162882483838439,-0.0425621284122282,0.0751386251799159,1,500
"ipcw-tmle-target-Pi-ver-2",0.0194076236386248,-0.034631477549059,0.0734467248263086,1,500
"raking",0.0200495289548913,-0.0262080889494768,0.0663071468592594,1,500
"ipcw-tmle",-0.0408209117345652,-0.0805953601266479,-0.00104646334248251,1,500
"ipcw-tmle-target-Pi-ver-2",-0.0491966480202098,-0.102657439042987,0.00426414300256729,1,500
"raking",-0.0392829679119662,-0.0720115284967561,-0.00655440732717623,1,500
"ipcw-tmle",0.0602055316795718,0.00783239069206503,0.112578672667079,1,500
"ipcw-tmle-target-Pi-ver-2",0.0430990395276701,0.00328039011697217,0.0829176889383681,1,500
"raking",0.0402483758756397,-0.00303129925190888,0.0835280510031882,1,500
"ipcw-tmle",-0.00674427465478062,-0.0494399972273135,0.0359514479177523,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00957769788833152,-0.0521365588139219,0.0329811630372588,1,500
"raking",-0.00656998722009661,-0.0433312072206939,0.0301912327805007,1,500
"ipcw-tmle",0.000973197576243034,-0.0548460230046952,0.0567924181571813,1,500
"ipcw-tmle-target-Pi-ver-2",-0.00256599583856856,-0.062744464885992,0.0576124732088548,1,500
"raking",-0.00126352112237548,-0.0411040300444413,0.0385769877996904,1,500
"ipcw-tmle",-0.00250203375241467,-0.0666457659202852,0.0616416984154558,1,500
"ipcw-tmle-target-Pi-ver-2",0.0295428726517994,-0.0659235640383994,0.125009309341998,1,500
"raking",0.0287222960672328,-0.0289561994534364,0.086400791587902,1,500
"ipcw-tmle",0.0281276740570229,-0.0306228589665732,0.086878207080619,1,500
"ipcw-tmle-target-Pi-ver-2",0.0290669783526467,-0.0273443900143535,0.085478346719647,1,500
"raking",0.014656747161942,-0.0305086469264083,0.0598221412502924,1,500
