"n","b","est","psi","lower","upper","mc_id"
500,47,"ipcw-tmle",0.0847842604148949,0.00732737273388358,0.162241148095906,47
500,47,"plugin-tmle",0.0795707866291179,0.010081339432547,0.149060233825689,47
500,48,"ipcw-tmle",0.0862591424092398,0.00680122184638143,0.165717062972098,48
500,48,"plugin-tmle",0.0898581705838383,0.0134614714712068,0.16625486969647,48
500,49,"ipcw-tmle",0.116755384056075,0.00693314629967864,0.226577621812472,49
500,49,"plugin-tmle",0.0779864047342603,-0.0447354122911715,0.200708221759692,49
500,50,"ipcw-tmle",0.0709244674703354,-0.0623269440403267,0.204175878980998,50
500,50,"plugin-tmle",0.00786871452140517,-0.0992972844677667,0.115034713510577,50
500,51,"ipcw-tmle",0.0259079828128868,-0.0578089101664583,0.109624875792232,51
500,51,"plugin-tmle",0.00262331047113686,-0.116926957064619,0.122173578006893,51
500,52,"ipcw-tmle",0.037108349137016,-0.0732080145869317,0.147424712860964,52
500,52,"plugin-tmle",0.0505616089331166,-0.0557868853020784,0.156910103168312,52
500,53,"ipcw-tmle",-0.00632546364610881,-0.0683458607099539,0.0556949334177363,53
500,53,"plugin-tmle",0.0126349962920109,-0.048062557026278,0.0733325496102997,53
500,54,"ipcw-tmle",-0.0143823216562882,-0.0889227250463861,0.0601580817338097,54
500,54,"plugin-tmle",-0.00406838157534046,-0.0800728314963644,0.0719360683456834,54
500,55,"ipcw-tmle",0.100152497914644,0.0180403781907854,0.182264617638503,55
500,55,"plugin-tmle",0.0795651691480658,-0.000466754102845537,0.159597092398977,55
500,56,"ipcw-tmle",0.0858668385612606,0.00519987212774925,0.166533804994772,56
500,56,"plugin-tmle",0.0686141041547852,-0.00638619314476062,0.143614401454331,56
500,57,"ipcw-tmle",0.00719711464930738,-0.0559239569764048,0.0703181862750195,57
500,57,"plugin-tmle",-0.00248087287391965,-0.0674304005852021,0.0624686548373628,57
500,58,"ipcw-tmle",0.0644150099406393,-0.0270806637302947,0.155910683611573,58
500,58,"plugin-tmle",0.0780406185904991,-0.00705031107817734,0.163131548259175,58
500,59,"ipcw-tmle",0.00366750174694358,-0.0574204194076963,0.0647554229015834,59
500,59,"plugin-tmle",-0.00540132873868181,-0.0673533135367366,0.056550656059373,59
500,60,"ipcw-tmle",0.0162403278797373,-0.0650650099002622,0.0975456656597368,60
500,60,"plugin-tmle",0.0115828915007549,-0.090111554797033,0.113277337798543,60
500,61,"ipcw-tmle",-0.0414127127391734,-0.0963584334038122,0.0135330079254654,61
500,61,"plugin-tmle",-0.0390768763122768,-0.102338933573442,0.0241851809488886,61
500,62,"ipcw-tmle",0.030206904245159,-0.0401069785526738,0.100520787042992,62
500,62,"plugin-tmle",0.0354134524594562,-0.0492231767359909,0.120050081654903,62
500,63,"ipcw-tmle",0.0398852801618503,-0.0462998031895881,0.126070363513289,63
500,63,"plugin-tmle",0.0994967709177971,0.0178616503914851,0.181131891444109,63
500,64,"ipcw-tmle",0.000307135236668352,-0.0726192640845986,0.0732335345579353,64
500,64,"plugin-tmle",-0.00973035836833365,-0.0742771614638551,0.0548164447271878,64
500,65,"ipcw-tmle",0.0117643845817233,-0.0660989824390432,0.0896277516024898,65
500,65,"plugin-tmle",0.031663335335216,-0.0474403483396648,0.110767019010097,65
500,66,"ipcw-tmle",0.126039017143369,-0.00571870964557392,0.257796743932311,66
500,66,"plugin-tmle",0.0927151985121914,-0.0598548485720095,0.245285245596392,66
500,67,"ipcw-tmle",0.0756974742949357,0.000277980065224406,0.151116968524647,67
500,67,"plugin-tmle",0.064744614080753,-0.0188488344424791,0.148338062603985,67
500,68,"ipcw-tmle",-0.0564766414637073,-0.145150455563123,0.0321971726357086,68
500,68,"plugin-tmle",-0.0446440461399086,-0.137113153069223,0.0478250607894061,68
500,69,"ipcw-tmle",0.0597794431375771,-0.0505132786700838,0.170072164945238,69
500,69,"plugin-tmle",-0.00022032254825445,-0.0868460289073379,0.086405383810829,69
500,70,"ipcw-tmle",0.063200026339286,-0.0876378781123475,0.21403793079092,70
500,70,"plugin-tmle",0.0439068370443508,-0.0639564731319685,0.15177014722067,70
500,71,"ipcw-tmle",-0.0447731819341698,-0.115065752156551,0.0255193882882116,71
500,71,"plugin-tmle",-0.0644591096731038,-0.139406389955654,0.0104881706094466,71
500,72,"ipcw-tmle",0.091554858138695,0.00227647106147473,0.180833245215915,72
500,72,"plugin-tmle",0.0570649278180263,-0.0727609808546549,0.186890836490708,72
500,73,"ipcw-tmle",0.0361221532922419,-0.0398316225855127,0.112075929169996,73
500,73,"plugin-tmle",0.017807653753143,-0.0549378380308765,0.0905531455371626,73
500,74,"ipcw-tmle",-0.0212106437312813,-0.104369135345115,0.0619478478825524,74
500,74,"plugin-tmle",-0.00264302589008048,-0.0911695378858458,0.0858834861056848,74
500,75,"ipcw-tmle",0.0360180814952738,-0.0357043197891533,0.107740482779701,75
500,75,"plugin-tmle",0.0211366911456478,-0.0529077366759258,0.0951811189672213,75
500,76,"ipcw-tmle",0.0431807677282099,-0.0373462568242306,0.12370779228065,76
500,76,"plugin-tmle",0.0381853851632224,-0.044070943217637,0.120441713544082,76
500,77,"ipcw-tmle",0.117633428061506,0.0122233074795046,0.223043548643508,77
500,77,"plugin-tmle",0.108901109526016,0.027206228231886,0.190595990820146,77
500,78,"ipcw-tmle",0.0496132377283481,-0.0447410589766902,0.143967534433387,78
500,78,"plugin-tmle",0.0426211705336786,-0.0801141003919225,0.16535644145928,78
500,79,"ipcw-tmle",0.00270092794267786,-0.0609871615956125,0.0663890174809682,79
500,79,"plugin-tmle",0.00236640954370484,-0.0654911181993694,0.070223937286779,79
500,80,"ipcw-tmle",0.0720080549433254,-0.0148887929835931,0.158904902870244,80
500,80,"plugin-tmle",0.0570406110818013,-0.035192385356517,0.14927360752012,80
500,81,"ipcw-tmle",-0.0180263082985561,-0.0983510374497567,0.0622984208526445,81
500,81,"plugin-tmle",-0.0153568061298741,-0.0935548582256648,0.0628412459659167,81
500,82,"ipcw-tmle",0.0497823595653045,-0.0509196683694946,0.150484387500104,82
500,82,"plugin-tmle",0.0511154966956567,-0.052983310933782,0.155214304325095,82
500,83,"ipcw-tmle",0.0736851610415392,-0.0186708515382013,0.16604117362128,83
500,83,"plugin-tmle",0.0802876210667446,-0.0120773487783521,0.172652590911841,83
500,84,"ipcw-tmle",0.0460225263702914,-0.0211938145191929,0.113238867259776,84
500,84,"plugin-tmle",0.0548608450429449,-0.012930875735466,0.122652565821356,84
500,85,"ipcw-tmle",0.0249856142686193,-0.0528320231724104,0.102803251709649,85
500,85,"plugin-tmle",0.0192001916148976,-0.0617405410200136,0.100140924249809,85
500,86,"ipcw-tmle",0.0536860435462609,-0.0233213544758948,0.130693441568417,86
500,86,"plugin-tmle",0.018312508157906,-0.0626116367262962,0.0992366530421082,86
500,87,"ipcw-tmle",-0.0474764222211358,-0.114930517624232,0.0199776731819606,87
500,87,"plugin-tmle",-0.0538944780151663,-0.124205050736642,0.0164160947063094,87
500,88,"ipcw-tmle",0.0395602909869895,-0.0378185021209386,0.116939084094918,88
500,88,"plugin-tmle",0.0548697705212721,-0.021747969360375,0.131487510402919,88
500,89,"ipcw-tmle",-0.00797792402125644,-0.0887882700040935,0.0728324219615806,89
500,89,"plugin-tmle",-0.0108001938129212,-0.110570930755601,0.0889705431297586,89
500,90,"ipcw-tmle",0.0925049798582131,0.00913155609605618,0.17587840362037,90
500,90,"plugin-tmle",0.117410374298058,0.0367270245455835,0.198093724050532,90
500,91,"ipcw-tmle",0.0389101387945903,-0.0275879354841552,0.105408213073336,91
500,91,"plugin-tmle",0.0195085408464827,-0.0455020859721888,0.0845191676651543,91
500,92,"ipcw-tmle",0.12352534503814,0.0369376295633946,0.210113060512886,92
500,92,"plugin-tmle",0.0598314001575382,-0.0220240334099708,0.141686833725047,92
500,93,"ipcw-tmle",0.109076657581722,0.0119864608866646,0.206166854276779,93
500,93,"plugin-tmle",0.0971604409991821,-0.00508464433502705,0.199405526333391,93
500,94,"ipcw-tmle",0.106874583052897,-0.0643774954525311,0.278126661558326,94
500,94,"plugin-tmle",0.0764865959835092,-0.149390690875635,0.302363882842653,94
500,95,"ipcw-tmle",0.0511498427289653,-0.0269347521242366,0.129234437582167,95
500,95,"plugin-tmle",0.053672659418805,-0.0184169979053151,0.125762316742925,95
500,96,"ipcw-tmle",0.142070396539903,0.0166522001955436,0.267488592884262,96
500,96,"plugin-tmle",0.100705804612755,-0.0284360146075095,0.22984762383302,96
500,97,"ipcw-tmle",0.00991296949921404,-0.0590847731372012,0.0789107121356292,97
500,97,"plugin-tmle",0.00970971373049341,-0.0571211378752521,0.0765405653362389,97
500,98,"ipcw-tmle",0.0534957989383129,-0.0244916811636005,0.131483279040226,98
500,98,"plugin-tmle",0.0483711125778204,-0.022405625175777,0.119147850331418,98
500,99,"ipcw-tmle",0.054797340376808,-0.0286746475046835,0.138269328258299,99
500,99,"plugin-tmle",0.0440581862753348,-0.0436341243401135,0.131750496890783,99
500,100,"ipcw-tmle",-0.0103484616869916,-0.0984210222810476,0.0777240989070645,100
500,100,"plugin-tmle",-0.0202504739757834,-0.108696560222284,0.0681956122707177,100
500,101,"ipcw-tmle",0.00212315050257314,-0.062345586532687,0.0665918875378332,101
500,101,"plugin-tmle",0.00638309975116219,-0.0605205503330925,0.0732867498354169,101
500,102,"ipcw-tmle",0.0601604818870382,-0.0230703670051178,0.143391330779194,102
500,102,"plugin-tmle",0.0467780389873036,-0.0462267465293489,0.139782824503956,102
500,103,"ipcw-tmle",-0.0341013441707557,-0.096036160952773,0.0278334726112616,103
500,103,"plugin-tmle",-0.00968254173481798,-0.0689751379393446,0.0496100544697086,103
500,104,"ipcw-tmle",0.0440404356707671,-0.0241853079501102,0.112266179291644,104
500,104,"plugin-tmle",0.0271235017790744,-0.0356905628239653,0.0899375663821141,104
500,105,"ipcw-tmle",0.00134030508996155,-0.102839287674261,0.105519897854184,105
500,105,"plugin-tmle",0.0292530920352174,-0.170743902836272,0.229250086906707,105
500,106,"ipcw-tmle",-0.00608488041670763,-0.070235172050934,0.0580654112175187,106
500,106,"plugin-tmle",-0.00108889599194757,-0.0677364710660165,0.0655586790821213,106
500,107,"ipcw-tmle",0.108973077955278,0.0240323717213107,0.193913784189245,107
500,107,"plugin-tmle",0.096865332491498,-0.0035862177605411,0.197316882743537,107
500,108,"ipcw-tmle",0.0221956958282475,-0.0453204406653422,0.0897118323218372,108
500,108,"plugin-tmle",0.020994912218216,-0.0455163577335516,0.0875061821699837,108
500,109,"ipcw-tmle",0.0137731770743443,-0.0733070859768725,0.100853440125561,109
500,109,"plugin-tmle",-0.00708568950575527,-0.0927571905286075,0.078585811517097,109
500,110,"ipcw-tmle",-0.0569687615641219,-0.117017023503312,0.00307950037506854,110
500,110,"plugin-tmle",-0.0386186944589294,-0.0945496765470495,0.0173122876291907,110
500,111,"ipcw-tmle",0.00523998600670467,-0.0721976800495556,0.0826776520629649,111
500,111,"plugin-tmle",0.01463972124498,-0.0650490400752684,0.0943284825652283,111
500,112,"ipcw-tmle",0.109127550516444,0.0145493944839197,0.203705706548969,112
500,112,"plugin-tmle",0.100047623167316,-0.00598902946130297,0.206084275795935,112
500,113,"ipcw-tmle",0.0795771954732666,-0.011233335896214,0.170387726842747,113
500,113,"plugin-tmle",0.0811963695260123,-0.0203352136427481,0.182727952694773,113
500,114,"ipcw-tmle",-0.0473934800994881,-0.12325652817376,0.0284695679747836,114
500,114,"plugin-tmle",-0.0589784594846633,-0.135441276999499,0.0174843580301726,114
500,115,"ipcw-tmle",0.036585983630904,-0.0319361686755596,0.105108135937368,115
500,115,"plugin-tmle",0.0335090599551081,-0.0344395726942738,0.10145769260449,115
500,116,"ipcw-tmle",0.0313420714564329,-0.0325159065379713,0.0952000494508372,116
500,116,"plugin-tmle",0.0144645614303247,-0.0471760795977204,0.0761052024583699,116
500,117,"ipcw-tmle",-0.0300869702482087,-0.0828352921441919,0.0226613516477745,117
500,117,"plugin-tmle",-0.0243152011924067,-0.0787521071082519,0.0301217047234384,117
500,118,"ipcw-tmle",0.0672327964501543,-0.028543431816318,0.163009024716627,118
500,118,"plugin-tmle",0.0616343301367967,-0.0425136516923893,0.165782311965983,118
500,119,"ipcw-tmle",-0.0119939741959571,-0.0958663750381093,0.071878426646195,119
500,119,"plugin-tmle",-0.00483485989933473,-0.0794958461893767,0.0698261263907072,119
500,120,"ipcw-tmle",0.0414228177889878,-0.041460464118418,0.124306099696394,120
500,120,"plugin-tmle",0.00511271124619929,-0.10102054997042,0.111245972462819,120
500,121,"ipcw-tmle",0.0677171329775331,-0.0416796701326039,0.17711393608767,121
500,121,"plugin-tmle",0.0391197321942309,-0.066460653854575,0.144700118243037,121
500,122,"ipcw-tmle",-0.0288783065572343,-0.0939380709050868,0.0361814577906181,122
500,122,"plugin-tmle",-0.00281562846204266,-0.0792541369913278,0.0736228800672425,122
500,123,"ipcw-tmle",0.0473411941817185,-0.0322125454096475,0.126894933773085,123
500,123,"plugin-tmle",0.0705697568233095,-0.0232713736678917,0.164410887314511,123
500,124,"ipcw-tmle",0.127560432171959,0.0468617669829316,0.208259097360986,124
500,124,"plugin-tmle",0.0950383001756327,0.00526616706727635,0.184810433283989,124
500,125,"ipcw-tmle",0.055212454299691,-0.0365260061304758,0.146950914729858,125
500,125,"plugin-tmle",0.0417158403636441,-0.0480825724583002,0.131514253185588,125
500,126,"ipcw-tmle",0.0613202874236753,-0.0723983055789191,0.19503888042627,126
500,126,"plugin-tmle",0.0347765207978546,-0.0854575209026855,0.155010562498395,126
500,127,"ipcw-tmle",0.096670535585884,0.000945070056342645,0.192396001115425,127
500,127,"plugin-tmle",0.063744259751477,-0.0256484191128753,0.153136938615829,127
500,128,"ipcw-tmle",0.0553319620919934,-0.0236836958150722,0.134347619999059,128
500,128,"plugin-tmle",0.0422305330700637,-0.0444607298310992,0.128921795971227,128
500,129,"ipcw-tmle",0.0470732048088047,-0.0661570680932526,0.160303477710862,129
500,129,"plugin-tmle",0.0283035230698958,-0.0762380396090776,0.132845085748869,129
500,130,"ipcw-tmle",0.0648736237849753,-0.00775418062508787,0.137501428195038,130
500,130,"plugin-tmle",0.0599615995895493,-0.0163057547709842,0.136228953950083,130
500,131,"ipcw-tmle",0.071377603696981,-0.0150317534982271,0.157786960892189,131
500,131,"plugin-tmle",0.0658684588970665,-0.0730797446085206,0.204816662402654,131
500,132,"ipcw-tmle",0.0390918589517309,-0.0397261875562767,0.117909905459739,132
500,132,"plugin-tmle",0.0306517764099047,-0.0523586028822383,0.113662155702048,132
500,133,"ipcw-tmle",0.0368542301993304,-0.0484801081333466,0.122188568532007,133
500,133,"plugin-tmle",0.00410248632033642,-0.0874347600079247,0.0956397326485976,133
500,134,"ipcw-tmle",0.0606658995369773,-0.0857134915298945,0.207045290603849,134
500,134,"plugin-tmle",0.00971934506345857,-0.125512761679074,0.144951451805991,134
500,135,"ipcw-tmle",0.0683257943710597,-0.0246476747749883,0.161299263517108,135
500,135,"plugin-tmle",0.0668884798162008,-0.0509281949288039,0.184705154561206,135
500,136,"ipcw-tmle",0.0283338305876889,-0.0372611937328107,0.0939288549081885,136
500,136,"plugin-tmle",0.0397190204396904,-0.0258102688464529,0.105248309725834,136
500,137,"ipcw-tmle",0.00268556344696705,-0.071173090433161,0.0765442173270951,137
500,137,"plugin-tmle",0.00917819754171136,-0.0653770787920075,0.0837334738754302,137
500,138,"ipcw-tmle",-0.00696061226915495,-0.0844762212868228,0.0705549967485129,138
500,138,"plugin-tmle",-0.00164616274360822,-0.0741689953011204,0.0708766698139039,138
500,139,"ipcw-tmle",-0.032053053388614,-0.0974670557352602,0.0333609489580321,139
500,139,"plugin-tmle",-0.0385694034451015,-0.130910380818817,0.0537715739286137,139
500,140,"ipcw-tmle",0.124728234694559,0.0411236847016866,0.208332784687431,140
500,140,"plugin-tmle",0.0678927867285639,-0.00843744206970463,0.144223015526832,140
500,141,"ipcw-tmle",0.107899793842014,0.0060339685743827,0.209765619109645,141
500,141,"plugin-tmle",0.0374144915363997,-0.0550665906072183,0.129895573680018,141
500,142,"ipcw-tmle",-0.0662274656383513,-0.137713571763839,0.00525864048713683,142
500,142,"plugin-tmle",-0.0333909789292758,-0.103335182140283,0.0365532242817314,142
500,143,"ipcw-tmle",0.010451886883737,-0.0717127251893502,0.0926164989568243,143
500,143,"plugin-tmle",0.0268456190699499,-0.0846704193500426,0.138361657489942,143
500,144,"ipcw-tmle",0.0508232794041855,-0.0145888347664446,0.116235393574816,144
500,144,"plugin-tmle",0.0278330873979909,-0.0503176255281438,0.105983800324126,144
500,145,"ipcw-tmle",0.030310557572519,-0.0590175309020865,0.119638646047125,145
500,145,"plugin-tmle",0.0192198909613329,-0.0679165383498875,0.106356320272553,145
500,146,"ipcw-tmle",0.0757335197292048,-0.00682204322632605,0.158289082684736,146
500,146,"plugin-tmle",0.104410595404114,0.0140414006594947,0.194779790148734,146
500,147,"ipcw-tmle",-0.0110256670457817,-0.0861411812081479,0.0640898471165846,147
500,147,"plugin-tmle",-0.0138459449834483,-0.0888587490665703,0.0611668590996736,147
500,148,"ipcw-tmle",-0.0113041610877925,-0.102531564231507,0.0799232420559218,148
500,148,"plugin-tmle",-0.00553562079453676,-0.0921801311109279,0.0811088895218544,148
500,149,"ipcw-tmle",-0.0273990973081477,-0.104428247124716,0.049630052508421,149
500,149,"plugin-tmle",0.00670893574196688,-0.0777517904555563,0.0911696619394901,149
500,150,"ipcw-tmle",0.000210687950587096,-0.0691826395732364,0.0696040154744106,150
500,150,"plugin-tmle",0.00635254002964413,-0.0752202239146811,0.0879253039739693,150
500,151,"ipcw-tmle",0.0403475392081865,-0.0302871999278611,0.110982278344234,151
500,151,"plugin-tmle",0.0195541104183287,-0.0471836896812819,0.0862919105179394,151
500,152,"ipcw-tmle",0.0700563974806882,-0.0404390745997954,0.180551869561172,152
500,152,"plugin-tmle",0.0296275304811163,-0.0965166601123243,0.155771721074557,152
500,153,"ipcw-tmle",-0.0273552862195561,-0.134538684647324,0.0798281122082119,153
500,153,"plugin-tmle",0.00336512411163551,-0.0799987463547451,0.0867289945780162,153
500,154,"ipcw-tmle",0.0109427000838944,-0.0434199939078914,0.0653053940756802,154
500,154,"plugin-tmle",0.0298934808716297,-0.0319518992684182,0.0917388610116776,154
500,155,"ipcw-tmle",0.0604518082383277,-0.00677766513093074,0.127681281607586,155
500,155,"plugin-tmle",0.0366885609968669,-0.0310424641336292,0.104419586127363,155
500,156,"ipcw-tmle",0.0165160842215805,-0.0642422488100081,0.0972744172531691,156
500,156,"plugin-tmle",-0.012734820186002,-0.0977831887446659,0.0723135483726618,156
500,157,"ipcw-tmle",0.00604183731379816,-0.0936505790584323,0.105734253686029,157
500,157,"plugin-tmle",0.00597754399608532,-0.0914447739585329,0.103399861950704,157
500,158,"ipcw-tmle",-0.0371727119149932,-0.0989966467030601,0.0246512228730737,158
500,158,"plugin-tmle",-0.0216432646244491,-0.0864972165316964,0.0432106872827982,158
500,159,"ipcw-tmle",0.045088107178671,-0.0523635837406102,0.142539798097952,159
500,159,"plugin-tmle",0.0374564483627293,-0.0748104719614302,0.149723368686889,159
500,160,"ipcw-tmle",0.00800370669434844,-0.0847017805473471,0.100709193936044,160
500,160,"plugin-tmle",0.00360656817194788,-0.0993657740700557,0.106578910413951,160
500,161,"ipcw-tmle",-0.0334854635841594,-0.108498508374049,0.0415275812057305,161
500,161,"plugin-tmle",-0.0142940735696997,-0.0826912793910738,0.0541031322516743,161
500,162,"ipcw-tmle",0.0413759427187713,-0.0616158245893877,0.14436771002693,162
500,162,"plugin-tmle",0.0314017795854476,-0.109830383308838,0.172633942479733,162
500,163,"ipcw-tmle",0.0792137078905211,-0.0300224736998499,0.188449889480892,163
500,163,"plugin-tmle",0.0778961520005155,-0.0198616130536444,0.175653917054675,163
500,164,"ipcw-tmle",0.0626623531279259,-0.0469451689274464,0.172269875183298,164
