"est","psi","lower","upper","mc_id","n"
"ipcw-tmle",0.00323537817371379,-0.0492007108397897,0.0556714671872173,1,500
"ipcw-tmle-plugin-DFullReg-SL",-0.000259483869503037,-0.0416715044726922,0.0411525367336861,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.000810778493149778,-0.0440338662435216,0.0456554232298211,1,500
"raking",0.00155898383536902,-0.0338595592008907,0.0369775268716288,1,500
"ipcw-tmle",0.0655255881518229,0.00797831707870578,0.12307285922494,1,500
"ipcw-tmle-plugin-DFullReg-SL",0.0502306119696875,0.00488849552798899,0.0955727284113861,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.0209089016761469,-0.026304478580702,0.0681222819329958,1,500
"raking",0.0537998851786475,0.00240031713463372,0.105199453222661,1,500
"ipcw-tmle",-0.0235436419791249,-0.0709589352577613,0.0238716512995115,1,500
"ipcw-tmle-plugin-DFullReg-SL",-0.0070850115622948,-0.0494759906022934,0.0353059674777037,1,500
"ipcw-tmle-plugin-DFullReg-MI",-0.00257702959634422,-0.0441248282781052,0.0389707690854168,1,500
"raking",-0.000195188824732982,-0.0371679509082929,0.036777573258827,1,500
"ipcw-tmle",-0.0159258123214944,-0.0638316714567373,0.0319800468137486,1,500
"ipcw-tmle-plugin-DFullReg-SL",0.00212382117698067,-0.0390576496899217,0.043305292043883,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.002996530479275,-0.0385985344901713,0.0445915954487213,1,500
"raking",0.00667689274808868,-0.0324949285491935,0.0458487140453709,1,500
"ipcw-tmle",0.0626265682335957,0.00829777038593071,0.116955366081261,1,500
"ipcw-tmle-plugin-DFullReg-SL",0.0253030759407827,-0.0173322747976614,0.0679384266792269,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.0154463247792688,-0.0285748959065898,0.0594675454651275,1,500
"raking",0.0409696801480868,-0.0103113077678811,0.0922506680640548,1,500
"ipcw-tmle",-0.0226837896369479,-0.0678223727840891,0.0224547935101933,1,500
"ipcw-tmle-plugin-DFullReg-SL",-0.0169757925780989,-0.0512283523181845,0.0172767671619868,1,500
"ipcw-tmle-plugin-DFullReg-MI",-0.00903393939101627,-0.04025400749287,0.0221861287108375,1,500
"raking",-0.0285892638451765,-0.0633038679928331,0.00612534030247999,1,500
"ipcw-tmle",0.00232722982826838,-0.0342823513768973,0.0389368110334341,1,500
"ipcw-tmle-plugin-DFullReg-SL",-0.00148985382405739,-0.0332042024767791,0.0302244948286643,1,500
"ipcw-tmle-plugin-DFullReg-MI",-0.000870370024451096,-0.032003654291029,0.0302629142421268,1,500
"raking",-0.0022500329446912,-0.0338400316196849,0.0293399657303025,1,500
"ipcw-tmle",0.00528669287433898,-0.0487369477791523,0.0593103335278303,1,500
"ipcw-tmle-plugin-DFullReg-SL",0.00367335543217855,-0.0377322673701531,0.0450789782345102,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.00249662384239386,-0.0391062066970978,0.0440994543818855,1,500
"raking",0.00945006401369488,-0.034696010827915,0.0535961388553048,1,500
"ipcw-tmle",0.0704710935302717,0.0156214664890461,0.125320720571497,1,500
"ipcw-tmle-plugin-DFullReg-SL",0.0374279492824636,0.00201510923350214,0.0728407893314251,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.0167128962767804,-0.0213874264241307,0.0548132189776914,1,500
"raking",0.0293954205674413,-6.07001031727311e-05,0.0588515412380553,1,500
"ipcw-tmle",-0.00322166596367993,-0.0445311803786048,0.0380878484512449,1,500
"ipcw-tmle-plugin-DFullReg-SL",-0.00263530450653595,-0.0400831356651572,0.0348125266520853,1,500
"ipcw-tmle-plugin-DFullReg-MI",0.00291371398027081,-0.0326994465467111,0.0385268745072527,1,500
"raking",0.000427476627576068,-0.0386488793344118,0.0395038325895639,1,500
