"n","b","est_name","psi","lower","upper"
1000,1,"IPCW-TMLE",0.730237574010257,0.378380700298336,1.08209444772218
1000,1,"IPCW-TMLE-target-Pi-Q-init",0.733189342574415,0.37987809924055,1.08650058590828
1000,1,"IPCW-TMLE-target-Pi-Q-star",0.733189342574415,0.37987809924055,1.08650058590828
1000,2,"IPCW-TMLE",0.365596659955256,0.150731249531149,0.580462070379362
1000,2,"IPCW-TMLE-target-Pi-Q-init",0.357329789664483,0.141393225437227,0.57326635389174
1000,2,"IPCW-TMLE-target-Pi-Q-star",0.357329789664483,0.141393225437227,0.57326635389174
1000,3,"IPCW-TMLE",0.380528515709999,0.044956115308963,0.716100916111034
1000,3,"IPCW-TMLE-target-Pi-Q-init",0.400893143791717,0.0549627522555153,0.746823535327919
1000,3,"IPCW-TMLE-target-Pi-Q-star",0.400893143791717,0.0549627522555151,0.746823535327919
1000,4,"IPCW-TMLE",0.246407253535938,-0.0921056763466152,0.584920183418491
1000,4,"IPCW-TMLE-target-Pi-Q-init",0.213616268852666,-0.100877839147809,0.528110376853141
1000,4,"IPCW-TMLE-target-Pi-Q-star",0.213616268852667,-0.100877839147808,0.528110376853142
1000,5,"IPCW-TMLE",0.297275680508938,0.0414419278998376,0.553109433118039
1000,5,"IPCW-TMLE-target-Pi-Q-init",0.227722658568394,-0.0412917079725283,0.496737025109317
1000,5,"IPCW-TMLE-target-Pi-Q-star",0.227722658568394,-0.0412917079725282,0.496737025109317
1000,6,"IPCW-TMLE",0.524857729523327,0.241837468436044,0.807877990610609
1000,6,"IPCW-TMLE-target-Pi-Q-init",0.529477596060632,0.246551722403148,0.812403469718116
1000,6,"IPCW-TMLE-target-Pi-Q-star",0.529477596060632,0.246551722403148,0.812403469718116
1000,7,"IPCW-TMLE",0.541657944467957,0.251044830361091,0.832271058574823
1000,7,"IPCW-TMLE-target-Pi-Q-init",0.650376361234279,0.289057048819443,1.01169567364912
1000,7,"IPCW-TMLE-target-Pi-Q-star",0.650376361234279,0.289057048819443,1.01169567364911
1000,8,"IPCW-TMLE",0.434817105091001,0.144097224005884,0.725536986176118
1000,8,"IPCW-TMLE-target-Pi-Q-init",0.493760664304738,0.194806475486439,0.792714853123036
1000,8,"IPCW-TMLE-target-Pi-Q-star",0.493760664304737,0.194806475486439,0.792714853123036
1000,9,"IPCW-TMLE",0.19539603934712,-0.188419511909964,0.579211590604205
1000,9,"IPCW-TMLE-target-Pi-Q-init",0.189851815102256,-0.192398891678623,0.572102521883135
1000,9,"IPCW-TMLE-target-Pi-Q-star",0.189851815102256,-0.192398891678623,0.572102521883135
1000,10,"IPCW-TMLE",0.51409933042119,0.209566955765227,0.818631705077153
1000,10,"IPCW-TMLE-target-Pi-Q-init",0.539470806819457,0.213670821615947,0.865270792022967
1000,10,"IPCW-TMLE-target-Pi-Q-star",0.539470806819457,0.213670821615947,0.865270792022967
1000,11,"IPCW-TMLE",0.531598045508636,-0.0598197308517343,1.12301582186901
1000,11,"IPCW-TMLE-target-Pi-Q-init",0.122120872391829,-0.854477652561982,1.09871939734564
1000,11,"IPCW-TMLE-target-Pi-Q-star",0.122120872391829,-0.854477652561982,1.09871939734564
1000,12,"IPCW-TMLE",0.73859377090353,0.206906712144094,1.27028082966297
1000,12,"IPCW-TMLE-target-Pi-Q-init",0.597824170016295,0.249243943583069,0.946404396449521
1000,12,"IPCW-TMLE-target-Pi-Q-star",0.597824170016295,0.249243943583069,0.946404396449521
1000,13,"IPCW-TMLE",0.641893516711308,0.190795007329488,1.09299202609313
1000,13,"IPCW-TMLE-target-Pi-Q-init",0.408491741521373,-0.0203895850865565,0.837373068129303
1000,13,"IPCW-TMLE-target-Pi-Q-star",0.408491741521373,-0.0203895850865565,0.837373068129303
1000,14,"IPCW-TMLE",0.557198509452072,0.191221817764262,0.923175201139882
1000,14,"IPCW-TMLE-target-Pi-Q-init",0.572033714723889,0.203550259839755,0.940517169608023
1000,14,"IPCW-TMLE-target-Pi-Q-star",0.572033714723889,0.203550259839755,0.940517169608023
1000,15,"IPCW-TMLE",0.197908323500438,-0.0911602063309074,0.486976853331784
1000,15,"IPCW-TMLE-target-Pi-Q-init",0.156308810855019,-0.128931974420864,0.441549596130903
1000,15,"IPCW-TMLE-target-Pi-Q-star",0.156308810855019,-0.128931974420865,0.441549596130903
1000,16,"IPCW-TMLE",0.270103718040581,-0.0257003647933211,0.565907800874484
1000,16,"IPCW-TMLE-target-Pi-Q-init",0.259142642123679,-0.0402533258951268,0.558538610142484
1000,16,"IPCW-TMLE-target-Pi-Q-star",0.259142642123679,-0.0402533258951266,0.558538610142484
1000,17,"IPCW-TMLE",0.353603720521157,0.077722506735646,0.629484934306669
1000,17,"IPCW-TMLE-target-Pi-Q-init",0.321086493690986,0.0566328523219309,0.585540135060042
1000,17,"IPCW-TMLE-target-Pi-Q-star",0.321086493690986,0.0566328523219309,0.585540135060042
1000,18,"IPCW-TMLE",0.247886647154326,-0.0148201835766094,0.510593477885261
1000,18,"IPCW-TMLE-target-Pi-Q-init",0.288740901246569,0.0347448076814236,0.542736994811714
1000,18,"IPCW-TMLE-target-Pi-Q-star",0.288740901246569,0.0347448076814236,0.542736994811714
1000,19,"IPCW-TMLE",0.413786763016661,0.0162278454770418,0.811345680556281
1000,19,"IPCW-TMLE-target-Pi-Q-init",0.426244072167137,0.0261414784269456,0.826346665907329
1000,19,"IPCW-TMLE-target-Pi-Q-star",0.426244072167137,0.0261414784269456,0.826346665907329
1000,20,"IPCW-TMLE",0.54485787794516,0.265059928886462,0.824655827003859
