"n","b","est_name","psi","lower","upper"
2000,1,"IPCW-TMLE",0.290615716805484,-0.00420493199748456,0.585436365608452
2000,1,"IPCW-TMLE-imputation",0.477866403277121,0.0395400959826276,0.916192710571614
2000,2,"IPCW-TMLE",0.522789353800387,0.305107320477931,0.740471387122843
2000,2,"IPCW-TMLE-imputation",0.536852472275342,0.365080389452089,0.708624555098596
2000,3,"IPCW-TMLE",0.518620561013308,0.277394769896194,0.759846352130421
2000,3,"IPCW-TMLE-imputation",0.393026687143545,-0.502882422365473,1.28893579665256
2000,4,"IPCW-TMLE",0.44211221203162,0.200708722137689,0.683515701925551
2000,4,"IPCW-TMLE-imputation",0.366024256330374,0.173414144168145,0.558634368492604
2000,5,"IPCW-TMLE",0.52826412478326,0.191692605977253,0.864835643589268
2000,5,"IPCW-TMLE-imputation",0.375620066978831,-2.9574370866293,3.70867722058697
2000,6,"IPCW-TMLE",0.52121660728984,0.285752751028911,0.756680463550768
2000,6,"IPCW-TMLE-imputation",0.562543483584921,0.355912116229674,0.769174850940168
2000,7,"IPCW-TMLE",0.295751669142037,-0.014425818560083,0.605929156844157
2000,7,"IPCW-TMLE-imputation",0.182524938286193,-0.0646648531415291,0.429714729713916
2000,8,"IPCW-TMLE",0.35612357767574,0.139736856883564,0.572510298467916
2000,8,"IPCW-TMLE-imputation",0.350098118809993,0.153120374736671,0.547075862883315
2000,9,"IPCW-TMLE",0.242233753920691,-0.0538803571799147,0.538347865021296
2000,9,"IPCW-TMLE-imputation",0.349103439142852,0.0360407161631149,0.662166162122588
2000,10,"IPCW-TMLE",0.37382479889166,0.128728000729217,0.618921597054104
2000,10,"IPCW-TMLE-imputation",0.0227803779980531,-0.31481115545036,0.360371911446466
